c,g_t_x
1949,0.18591561391985
1950,0.15196428742003287
1951,0.1826449106408273
1952,0.18285671114158755
1953,0.18508874754715623
1954,0.18189743102744194
1955,0.19343110356904353
1956,0.22561329930666343
1957,0.18666007339326698
1958,0.19042959684279215
1959,0.18425385770536296
1960,0.1551241715352813
1961,0.15878467650579914
1962,0.10956239132707317
1963,0.10891827541356168
1964,0.06535021109328681
1965,0.09466725520109177
1966,0.07062188328157346
1967,0.07315245729827809
1968,0.0706763554971329
1969,0
1870,0
1871,0.013873543795835885
1872,0.01400632368842732
1873,1.352485205201768e-4
1874,0.023239073236701484
1875,0.029382093268065956
1876,0.06043077135540596
1877,0.07766503353754299
1878,0.09146832170004657
1879,0.08632469393460308
1880,0.055568568730900235
1881,0.055110416441703
1882,0.05564167703346739
1883,0.06439968861732825
1884,0.09102197136145114
1885,0.07905059123205847
1886,0.08602016385100004
1887,0.10861965142050832
1888,0.09488702538890413
1889,0.09850953366581196
1890,0.10973463631261866
1891,0.11614536133543871
1892,0.1419555759149415
1893,0.1485762531975849
1894,0.1662397930760353
1895,0.16889135228477997
1896,0.19375907942845802
1897,0.19383504230773194
1898,0.21243819015369603
1899,0.23666622498306017
1900,0.24696758633836569
1901,0.2496853375534119
1902,0.2620476109429923
1903,0.27324910977480127
1904,0.2852779070217438
1905,0.28006905493730533
1906,0.29159532291305074
1907,0.28584673854449594
1908,0.2954124949246785
1909,0.2981682198187946
1910,0.29214171955655366
1911,0.2817517400286339
1912,0.2757652770152026
1913,0.27803397531802854
1914,0.2886705327235248
1915,0.27904964848529956
1916,0.24199453438067564
1917,0.3394619158068197
1918,0.28562702983266164
1919,0.257828696350211
1920,0.2784717818232179
1921,0.2643446383317017
1922,0.27083017502971657
1923,0.25086934923196635
1924,0.25414458614635643
1925,0.25959759681468847
1926,0.23793682873829358
1927,0.23798781570299776
1928,0.25198483952938133
1929,0.24982458507238495
1930,0.21774505034756922
1931,0.19522991935304435
1932,0.19619354826969054
1933,0.16407151850537022
1934,0.1372484503158229
1935,0.13224016089106425
1936,0.11878169791495802
1937,0.10040953636379936
1938,0.08727155013713785
1939,0.07324317883766994
1940,0.08441859983169232
1941,0.10456077024700453
1942,0.11858407546666812
1943,0.12577385773824099
1944,0.13563016925010193
1945,0.15703737121533395
1946,0.15334765109581117
1947,0.1384713318326957
1948,0.154710908063932
1949,0.17676069730257152
1950,0.14781445023428216
1951,0.17872972133805975
1952,0.1864879895197073
1953,0.18800473565196252
1954,0.17575429771476553
1955,0.18081827842559617
1956,0.2178547990214447
1957,0.1964184195726221
1958,0.20796322459304098
1959,0.2074380585195663
1960,0.16102626667287098
1961,0.14379042577591558
1962,0.08851342194099393
1963,0.09295388891066322
1964,0.06552432369127295
1965,0.08337232355466626
1966,0.04177371237818142
1967,0.0571401483257441
1968,0.04533940984092913
1969,0
1870,0
1871,0.017905027583743023
1872,6.573138843322677e-4
1873,-0.004854800685075874
1874,0.027627552840703305
1875,0.051734845774117424
1876,0.03972205008211833
1877,0.07220044889069605
1878,0.04626270296994675
1879,0.07533553163003755
1880,0.08632551861888883
1881,0.059281432508789506
1882,0.06897462002017213
1883,0.05486305427902474
1884,0.058890299445308485
1885,0.07504202864379794
1886,0.10590405753771266
1887,0.11211390092429631
1888,0.09640021407773201
1889,0.1211982502705766
1890,0.12294480256948417
1891,0.1365583161571071
1892,0.14681817607389472
1893,0.1334885758431591
1894,0.1613366204268159
1895,0.18395916523408407
1896,0.19688136609318344
1897,0.19209672224133206
1898,0.21766528842399618
1899,0.23230083931333365
1900,0.2337976666321131
1901,0.24709168483691818
1902,0.2689251373556296
1903,0.28211355839695496
1904,0.2811735270367894
1905,0.272782404527618
1906,0.28692037128750136
1907,0.2868313949674539
1908,0.2965171822198882
1909,0.30510242288961853
1910,0.30115793986672695
1911,0.28787257805486377
1912,0.28773141657830786
1913,0.28808701844243334
1914,0.28970466168032555
1915,0.2640868499691311
1916,0.23202174376100365
1917,0.3402487785822178
1918,0.2945749381339136
1919,0.2516551655775716
1920,0.28220503102824906
1921,0.2631156011818312
1922,0.27431163452314755
1923,0.24383937810772455
1924,0.2457605936426051
1925,0.2499703815599826
1926,0.23435602150739557
1927,0.23619748061913298
1928,0.23195794527331579
1929,0.23549947760395115
1930,0.21417919745420663
1931,0.17994367747314222
1932,0.18649782393469402
1933,0.17268503868496313
1934,0.14800449771521956
1935,0.13905087306232913
1936,0.11348095475161804
1937,0.09807303361071738
1938,0.08389634917778144
1939,0.0812071649513904
1940,0.0940389249676453
1941,0.10993029035225474
1942,0.11489042045002754
1943,0.11376763222672909
1944,0.12578627274986182
1945,0.13547830006062347
1946,0.14516876114590227
1947,0.13897753224061815
1948,0.16249168862055122
1949,0.1636186949759856
1950,0.1460261639291289
1951,0.16256697075736073
1952,0.186566701641591
1953,0.19511063041249183
1954,0.21025598142150564
1955,0.18298911179314511
1956,0.19908864060391254
1957,0.19438285944716469
1958,0.18496582940391582
1959,0.1609626231976547
1960,0.1652647198486503
1961,0.14248489746035523
1962,0.11068457841067522
1963,0.08488240223004995
1964,0.07851342179781057
1965,0.057400321090006895
1966,0.05696624495567515
1967,0.05035499270572107
1968,0.06128173582951974
1969,0
1870,0
1871,0.022838108580550534
1872,0.02670000541829343
1873,0.015890955956216854
1874,0.04696011570518631
1875,0.03927150155315643
1876,0.07738915013482563
1877,0.06386749797147301
1878,0.06939463193267213
1879,0.062485277984314865
1880,0.0487285489612198
1881,0.04607987391678757
1882,0.052883210499866225
1883,0.0696635139850859
1884,0.0980645699825521
1885,0.07894997980749993
1886,0.07483650567156906
1887,0.11052763365011199
1888,0.09779839754322296
1889,0.0978100037556639
1890,0.11019686971370925
1891,0.1238199538527418
1892,0.1388238699700277
1893,0.14479747203844517
1894,0.173479668391531
1895,0.1735131243689412
1896,0.21010402287516353
1897,0.1984547190359006
1898,0.21276964640915175
1899,0.23976631930986214
1900,0.23849092078144757
1901,0.24213284953735506
1902,0.2713787678672182
1903,0.2845323677824306
1904,0.2797052507260237
1905,0.2851551717317656
1906,0.2843216721742767
1907,0.28200403176643773
1908,0.2928131909021607
1909,0.303922476389766
1910,0.2999754374382553
1911,0.2914041438220511
1912,0.29033623226518535
1913,0.2873082743060975
1914,0.29340548269308137
1915,0.2682217604736879
1916,0.22904031299752614
1917,0.33791415945831105
1918,0.2922006618660473
1919,0.24837843849802854
1920,0.2819192241042332
1921,0.2612015035684553
1922,0.28237620375143263
1923,0.24137205760766406
1924,0.25157474907658706
1925,0.2516255454899023
1926,0.23505017283195573
1927,0.24111382482961108
1928,0.22883325366078702
1929,0.2337194052669841
1930,0.21663949079936065
1931,0.18345490534908876
1932,0.18589377782771205
1933,0.1712474690629163
1934,0.14870372145830288
1935,0.13059017115866164
1936,0.11310279149522379
1937,0.09599896976563063
1938,0.0738967270935141
1939,0.08452304822321498
1940,0.09196304960089581
1941,0.10888902169312789
1942,0.119936017946428
1943,0.11389712214859307
1944,0.13044845345474962
1945,0.13045774674054186
1946,0.14191720540104752
1947,0.1281358897408111
1948,0.1567385242075434
1949,0.15970585796886538
1950,0.14338688289812296
1951,0.1617095843159906
1952,0.1796129110748594
1953,0.18714645994110837
1954,0.20175696816799643
1955,0.18504637801846094
1956,0.20665331095817094
1957,0.20825685793347243
1958,0.20051775237399333
1959,0.17828054421898168
1960,0.17743934806632422
1961,0.14135897914419313
1962,0.101589321737355
1963,0.08627276441613609
1964,0.08859487196897785
1965,0.07000734984663491
1966,0.06636465087977586
1967,0.053941314826648316
1968,0.04662964964932065
1969,0
1870,0
1871,0.010743155149812235
1872,-0.005504813728264861
1873,0.01144615239153802
1874,0.02963724627282252
1875,0.05625932222336974
1876,0.047419057124793794
1877,0.08607761486973553
1878,0.05603628727305669
1879,0.08412976577084343
1880,0.07812896581730307
1881,0.05053543667721811
1882,0.0694833745673228
1883,0.06880392545121206
1884,0.07142224801773395
1885,0.06900486782577897
1886,0.0905879714206639
1887,0.1105690801212549
1888,0.10229918817247088
1889,0.10220415445616254
1890,0.10075671403926453
1891,0.125018699254697
1892,0.14859021757970595
1893,0.1500066142043946
1894,0.1769238920391086
1895,0.17239942771086275
1896,0.20984217430856456
1897,0.19830578897817316
1898,0.21455054449926117
1899,0.24264426029521532
1900,0.23617643871211738
1901,0.24700705393579875
1902,0.2772928310507189
1903,0.2783434417438421
1904,0.28506720848312694
1905,0.2801242005531997
1906,0.30069628416820054
1907,0.2910785502930488
1908,0.30917677147042755
1909,0.2899571492807909
1910,0.28919554939037795
1911,0.2840787694647277
1912,0.2730311447823226
1913,0.28193918076046764
1914,0.28931594190877247
1915,0.2819081921180957
1916,0.24240598797879795
1917,0.35581555312829305
1918,0.2754426046149608
1919,0.25586842793608366
1920,0.287053925944103
1921,0.27561396462533344
1922,0.25671713223550735
1923,0.24767079438442172
1924,0.2516597946391011
1925,0.264663237951955
1926,0.23965904179522604
1927,0.24843057437483887
1928,0.2424089939956222
1929,0.2375181059133968
1930,0.2188786475787984
1931,0.19423744375504137
1932,0.17727657118754853
1933,0.15803462159160808
1934,0.1457206020346777
1935,0.11786203362167132
1936,0.11635030576211297
1937,0.1038383213418612
1938,0.09986430972957143
1939,0.08465404115860782
1940,0.08420767183025055
1941,0.1048994053321407
1942,0.11513908708104852
1943,0.11560201465948743
1944,0.13206015545884628
1945,0.13541923470113007
1946,0.14497862762618324
1947,0.15594925459424525
1948,0.13926134902718065
1949,0.1594667381085372
1950,0.14509992621329101
1951,0.1758261227389923
1952,0.1749805907156694
1953,0.1740893323009671
1954,0.19845817896974507
1955,0.18231187330090048
1956,0.21051983723984036
1957,0.19437596570368082
1958,0.18666402668744414
1959,0.20269559537159618
1960,0.16564501108897461
1961,0.13446635791124223
1962,0.0874279576447753
1963,0.10332891830607455
1964,0.0534632880535068
1965,0.07164684324648965
1966,0.040943785744814803
1967,0.046683352474601335
1968,0.04552496248438006
1969,0
1870,0
1871,0.009454118638744057
1872,7.776967196687612e-5
1873,0.013812756368970882
1874,0.019005136098647242
1875,0.06084432053998609
1876,0.060744646054816324
1877,0.059105862421916525
1878,0.06436671191111427
1879,0.076889635323814
1880,0.06490890161567407
1881,0.05806853086320304
1882,0.06257807037152133
1883,0.06796395556090849
1884,0.07843781609984742
1885,0.08240289668603193
1886,0.08311622086554746
1887,0.10664076683476775
1888,0.07895964060297221
1889,0.11786573112701931
1890,0.11392208206235609
1891,0.12236308884601192
1892,0.15882542836268213
1893,0.14766855198407314
1894,0.16293558910917696
1895,0.18377445554637348
1896,0.19602289050945987
1897,0.1854712273926447
1898,0.2208555343166756
1899,0.22919074445706064
1900,0.2414042595069765
1901,0.26069309157557147
1902,0.2681394154375669
1903,0.2862273629190701
1904,0.2877183251641611
1905,0.2781366544420728
1906,0.28654648298435614
1907,0.2806672642342138
1908,0.29578645729196207
1909,0.3083142755261425
1910,0.30107684646774086
1911,0.2822297052936491
1912,0.2836698065819495
1913,0.2780116427515428
1914,0.287106923748454
1915,0.27358542235742056
1916,0.23069559475807677
1917,0.3353895860539136
1918,0.29827389115562536
1919,0.24853789286530487
1920,0.27614971508938596
1921,0.2582765879303396
1922,0.2786081056796962
1923,0.2370336247924102
1924,0.24886954928528401
1925,0.24486417489748583
1926,0.23317643646348998
1927,0.23729954946993748
1928,0.23061432502635587
1929,0.21959689339164995
1930,0.2115548626270144
1931,0.18732364332421933
1932,0.18286768078854965
1933,0.17197556300759634
1934,0.14628189408920655
1935,0.12549373155345195
1936,0.10571388673965643
1937,0.0919146317518924
1938,0.06609158446335181
1939,0.07930474948959454
1940,0.08287936988272224
1941,0.10073850389547451
1942,0.12032732260955864
1943,0.10927683517578615
1944,0.1290190707947572
1945,0.1294011431051459
1946,0.1409536700299374
1947,0.12816991519770574
1948,0.1627540249393395
1949,0.1630364553088191
1950,0.15036049507029475
1951,0.17103483106912315
1952,0.17956380062893948
1953,0.18184856830196194
1954,0.19689703651225116
1955,0.17861968417191348
1956,0.19539781803896497
1957,0.19923667528406352
1958,0.1868510459338006
1959,0.18071328772968914
1960,0.17060567845608618
1961,0.1359157044072451
1962,0.09047361179618538
1963,0.07781093101157384
1964,0.07148240588755922
1965,0.0609542919353284
1966,0.059616934253234305
1967,0.08607611908111726
1968,0.07053938639012626
1969,0
1870,0
1871,0.007074796443405235
1872,-0.006343762359848259
1873,0.01687955543139903
1874,0.010842889300873812
1875,0.06911829299069354
1876,0.0698114976317133
1877,0.0720583527003132
1878,0.06907611537921121
1879,0.06831747120996624
1880,0.06688773473317351
1881,0.052287337051476666
1882,0.06514676480687938
1883,0.06406703347567226
1884,0.08076762903252252
1885,0.08503099264249464
1886,0.08408196391339032
1887,0.1182141437607343
1888,0.07397629075783825
1889,0.11978633499518063
1890,0.11211125692409174
1891,0.13322993071838835
1892,0.14973473089851033
1893,0.14438387278772227
1894,0.16236145323339168
1895,0.1753063678432951
1896,0.18740484984591574
1897,0.1962174309215453
1898,0.21049723371568776
1899,0.2362886151555605
1900,0.2374250861186312
1901,0.24903598675758118
1902,0.2717405050227483
1903,0.27519849884570563
1904,0.29768009993745875
1905,0.2788680926177627
1906,0.3018144057029542
1907,0.2801693861508861
1908,0.29296764010737436
1909,0.29766641566835683
1910,0.29243424485424824
1911,0.28367206494469205
1912,0.28122842421003247
1913,0.27559646615190453
1914,0.27644332113010706
1915,0.2778429547441982
1916,0.23286523323643096
1917,0.33814483973853743
1918,0.2867626236924501
1919,0.23567506834722102
1920,0.2681521918226441
1921,0.25792376030281017
1922,0.2540564735360203
1923,0.24238139677839377
1924,0.2541303801026497
1925,0.2527237493684823
1926,0.24162644739222355
1927,0.25299848534182157
1928,0.22522335260014567
1929,0.22296582933024162
1930,0.21475131077902357
1931,0.1983564248665844
1932,0.17068878169902563
1933,0.16436019840505922
1934,0.1372324631172302
1935,0.11374150983029337
1936,0.12572639865793528
1937,0.09642660559376026
1938,0.08893649255809717
1939,0.088807463300001
1940,0.08968657384775078
1941,0.10366943845134995
1942,0.10385947997004503
1943,0.11552476772170411
1944,0.13721237382220391
1945,0.12641290545054998
1946,0.15107390490292594
1947,0.15452191924055092
1948,0.15401722881070212
1949,0.1743871583970134
1950,0.13197224005694072
1951,0.1620959819727608
1952,0.2135116024030827
1953,0.18407567023198323
1954,0.2037902468347758
1955,0.17530749570505125
1956,0.19311098357089887
1957,0.16807069141655148
1958,0.17060653084206737
1959,0.20381584988085585
1960,0.16568504481441299
1961,0.12936910041155142
1962,0.1065797243287861
1963,0.11181572970227655
1964,0.05370940049979791
1965,0.05790788899076004
1966,0.05457416463651586
1967,0.07755558663641822
1968,0.08765217310880452
1969,0
1870,0
1871,0.01674933676285307
1872,0.0066258820617394
1873,0.027804563873375994
1874,0.009046370643372005
1875,0.05434478521388118
1876,0.05734117513305925
1877,0.058735195745519546
1878,0.03546139024010687
1879,0.06472033733651188
1880,0.037607007849042653
1881,0.032157527378138505
1882,0.06062248129447212
1883,0.044923793268555966
1884,0.07333083014441047
1885,0.05948418171191559
1886,0.09667399956563534
1887,0.10155889296463332
1888,0.11133677749494128
1889,0.09326736933946224
1890,0.10062292989962311
1891,0.11926306163327284
1892,0.12066870420354273
1893,0.13785823305596917
1894,0.158454076295627
1895,0.17385403848648617
1896,0.1778548175904192
1897,0.1875014500383893
1898,0.19776996629017501
1899,0.22218951179279112
1900,0.2252066300277899
1901,0.23265402494031384
1902,0.2594339131468586
1903,0.26710765944721687
1904,0.2825619184105781
1905,0.26790227779468756
1906,0.2786542213982803
1907,0.28309574091341133
1908,0.28877738275763376
1909,0.2885230163765926
1910,0.28586283861483364
1911,0.2774728050625576
1912,0.26287681398143053
1913,0.27418453849103347
1914,0.2812474667596146
1915,0.2582279365792874
1916,0.21389700269270778
