"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"apc",1,1,10,0.999999897734644,0,24,"apc",40
"apc",0.243,0.194,1,0.999999897734644,0,24,"apc",40
"apc",0.696,1,5,0.999999897734644,0,24,"apc",40
"cbd",0,0,10,1.47964638063836e-233,0,24,"apc",40
"cbd",0,0,5,1.47964638063836e-233,0,24,"apc",40
"cbd",0,0,1,1.47964638063836e-233,0,24,"apc",40
"lc",0,0,1,6.59624832182365e-224,0,24,"apc",40
"lc",0,0,5,6.59624832182365e-224,0,24,"apc",40
"lc",0,0,10,6.59624832182365e-224,0,24,"apc",40
"m6",0.002,0,5,5.11951065821513e-39,0,24,"apc",40
"m6",0,0,10,5.11951065821513e-39,0,24,"apc",40
"m6",0.757,0.805,1,5.11951065821513e-39,0,24,"apc",40
"rh",0,0.001,1,1.02265355868845e-07,0,24,"apc",40
"rh",0.302,0,5,1.02265355868845e-07,0,24,"apc",40
"rh",0,0,10,1.02265355868845e-07,0,24,"apc",40
"apc",1,1,10,1.05170219364609e-06,0,25,"apc",40
"apc",0.345,0.534,1,1.05170219364609e-06,0,25,"apc",40
"apc",0.961,1,5,1.05170219364609e-06,0,25,"apc",40
"cbd",0,0,10,1.12321596327912e-235,0,25,"apc",40
"cbd",0.039,0,5,1.12321596327912e-235,0,25,"apc",40
"cbd",0,0,1,1.12321596327912e-235,0,25,"apc",40
"lc",0,0,1,3.16842897937345e-238,0,25,"apc",40
"lc",0,0,5,3.16842897937345e-238,0,25,"apc",40
"lc",0,0,10,3.16842897937345e-238,0,25,"apc",40
"m6",0,0,5,3.74300249915449e-17,0,25,"apc",40
"m6",0,0,10,3.74300249915449e-17,0,25,"apc",40
"m6",0.374,0.255,1,3.74300249915449e-17,0,25,"apc",40
"rh",0.281,0.211,1,0.999998948297806,0,25,"apc",40
"rh",0,0,5,0.999998948297806,0,25,"apc",40
"rh",0,0,10,0.999998948297806,0,25,"apc",40
"apc",0.763,1,10,0.999769533987848,0,26,"apc",40
"apc",0.004,0.255,1,0.999769533987848,0,26,"apc",40
"apc",0.99,1,5,0.999769533987848,0,26,"apc",40
"cbd",0,0,10,8.32274238018512e-202,0,26,"apc",40
"cbd",0,0,5,8.32274238018512e-202,0,26,"apc",40
"cbd",0,0,1,8.32274238018512e-202,0,26,"apc",40
"lc",0.034,0,1,4.18762123235916e-202,0,26,"apc",40
"lc",0,0,5,4.18762123235916e-202,0,26,"apc",40
"lc",0,0,10,4.18762123235916e-202,0,26,"apc",40
"m6",0,0,5,2.25120010465041e-22,0,26,"apc",40
"m6",0.058,0,10,2.25120010465041e-22,0,26,"apc",40
"m6",0.174,0.132,1,2.25120010465041e-22,0,26,"apc",40
"rh",0.788,0.613,1,0.000230466012151784,0,26,"apc",40
"rh",0.01,0,5,0.000230466012151784,0,26,"apc",40
"rh",0.179,0,10,0.000230466012151784,0,26,"apc",40
"apc",1,1,10,0.911324689127859,0,27,"apc",40
"apc",0.972,0.73,1,0.911324689127859,0,27,"apc",40
"apc",1,1,5,0.911324689127859,0,27,"apc",40
"cbd",0,0,10,8.36294042310657e-241,0,27,"apc",40
"cbd",0,0,5,8.36294042310657e-241,0,27,"apc",40
"cbd",0,0,1,8.36294042310657e-241,0,27,"apc",40
"lc",0,0,1,1.23331315073874e-230,0,27,"apc",40
"lc",0,0,5,1.23331315073874e-230,0,27,"apc",40
"lc",0,0,10,1.23331315073874e-230,0,27,"apc",40
"m6",0,0,5,4.63273733006773e-40,0,27,"apc",40
"m6",0,0,10,4.63273733006773e-40,0,27,"apc",40
"m6",0.027,0.201,1,4.63273733006773e-40,0,27,"apc",40
"rh",0,0.068,1,0.0886753108721413,0,27,"apc",40
"rh",0,0,5,0.0886753108721413,0,27,"apc",40
"rh",0,0,10,0.0886753108721413,0,27,"apc",40
"apc",0.612,0.986,10,0.999999142320916,0,28,"apc",40
"apc",0.606,0.461,1,0.999999142320916,0,28,"apc",40
"apc",0.687,0.985,5,0.999999142320916,0,28,"apc",40
"cbd",0,0,10,3.91466253774634e-215,0,28,"apc",40
"cbd",0,0,5,3.91466253774634e-215,0,28,"apc",40
"cbd",0,0,1,3.91466253774634e-215,0,28,"apc",40
"lc",0.117,0,1,9.02476687269753e-210,0,28,"apc",40
"lc",0,0,5,9.02476687269753e-210,0,28,"apc",40
"lc",0,0,10,9.02476687269753e-210,0,28,"apc",40
"m6",0,0,5,2.13784430694283e-26,0,28,"apc",40
"m6",0.388,0.014,10,2.13784430694283e-26,0,28,"apc",40
"m6",0.276,0.514,1,2.13784430694283e-26,0,28,"apc",40
"rh",0,0.025,1,8.5767908440206e-07,0,28,"apc",40
"rh",0.313,0.015,5,8.5767908440206e-07,0,28,"apc",40
"rh",0,0,10,8.5767908440206e-07,0,28,"apc",40
"apc",1,1,10,0.236407038390872,0,29,"apc",40
"apc",0.532,0.628,1,0.236407038390872,0,29,"apc",40
"apc",1,1,5,0.236407038390872,0,29,"apc",40
"cbd",0,0,10,3.58681622465149e-217,0,29,"apc",40
"cbd",0,0,5,3.58681622465149e-217,0,29,"apc",40
"cbd",0,0,1,3.58681622465149e-217,0,29,"apc",40
"lc",0,0,1,6.25061722034693e-224,0,29,"apc",40
"lc",0,0,5,6.25061722034693e-224,0,29,"apc",40
"lc",0,0,10,6.25061722034693e-224,0,29,"apc",40
"m6",0,0,5,2.11920049760809e-26,0,29,"apc",40
"m6",0,0,10,2.11920049760809e-26,0,29,"apc",40
"m6",0.211,0.127,1,2.11920049760809e-26,0,29,"apc",40
"rh",0.257,0.245,1,0.763592961609128,0,29,"apc",40
"rh",0,0,5,0.763592961609128,0,29,"apc",40
"rh",0,0,10,0.763592961609128,0,29,"apc",40
"apc",0.89,1,10,3.238579971168e-06,0,30,"apc",40
"apc",0,0.021,1,3.238579971168e-06,0,30,"apc",40
"apc",0.946,1,5,3.238579971168e-06,0,30,"apc",40
"cbd",0,0,10,6.92741890768652e-181,0,30,"apc",40
"cbd",0.054,0,5,6.92741890768652e-181,0,30,"apc",40
"cbd",0,0,1,6.92741890768652e-181,0,30,"apc",40
"lc",0.162,0,1,1.57557682355988e-186,0,30,"apc",40
"lc",0,0,5,1.57557682355988e-186,0,30,"apc",40
"lc",0,0,10,1.57557682355988e-186,0,30,"apc",40
"m6",0,0,5,1.58112456857352e-18,0,30,"apc",40
"m6",0.012,0,10,1.58112456857352e-18,0,30,"apc",40
"m6",0.838,0.973,1,1.58112456857352e-18,0,30,"apc",40
"rh",0,0.006,1,0.999996761420029,0,30,"apc",40
"rh",0,0,5,0.999996761420029,0,30,"apc",40
"rh",0.098,0,10,0.999996761420029,0,30,"apc",40
"apc",0.989,1,10,0.999669194333699,0,31,"apc",40
"apc",0.341,0.359,1,0.999669194333699,0,31,"apc",40
"apc",0.93,1,5,0.999669194333699,0,31,"apc",40
"cbd",0,0,10,7.55227700569896e-219,0,31,"apc",40
"cbd",0,0,5,7.55227700569896e-219,0,31,"apc",40
"cbd",0,0,1,7.55227700569896e-219,0,31,"apc",40
"lc",0,0,1,1.3538972424515e-209,0,31,"apc",40
"lc",0,0,5,1.3538972424515e-209,0,31,"apc",40
"lc",0,0,10,1.3538972424515e-209,0,31,"apc",40
"m6",0,0,5,1.34761716127545e-18,0,31,"apc",40
"m6",0.011,0,10,1.34761716127545e-18,0,31,"apc",40
"m6",0.659,0.641,1,1.34761716127545e-18,0,31,"apc",40
"rh",0,0,1,0.000330805666300791,0,31,"apc",40
"rh",0.07,0,5,0.000330805666300791,0,31,"apc",40
"rh",0,0,10,0.000330805666300791,0,31,"apc",40
"apc",1,1,10,0.996827818672514,0,32,"apc",40
"apc",0.804,0.622,1,0.996827818672514,0,32,"apc",40
"apc",0.956,1,5,0.996827818672514,0,32,"apc",40
"cbd",0,0,10,1.2949449870915e-197,0,32,"apc",40
"cbd",0.044,0,5,1.2949449870915e-197,0,32,"apc",40
"cbd",0,0,1,1.2949449870915e-197,0,32,"apc",40
"lc",0.157,0,1,4.59290063534426e-199,0,32,"apc",40
"lc",0,0,5,4.59290063534426e-199,0,32,"apc",40
"lc",0,0,10,4.59290063534426e-199,0,32,"apc",40
"m6",0,0,5,1.5631785577927e-10,0,32,"apc",40
"m6",0,0,10,1.5631785577927e-10,0,32,"apc",40
"m6",0.038,0.322,1,1.5631785577927e-10,0,32,"apc",40
"rh",0,0.056,1,0.00317218117116771,0,32,"apc",40
"rh",0,0,5,0.00317218117116771,0,32,"apc",40
"rh",0,0,10,0.00317218117116771,0,32,"apc",40
"apc",0.923,1,10,0.163586632006634,0,33,"apc",40
"apc",0,0.038,1,0.163586632006634,0,33,"apc",40
"apc",0.967,1,5,0.163586632006634,0,33,"apc",40
"cbd",0,0,10,4.51152851847236e-188,0,33,"apc",40
"cbd",0,0,5,4.51152851847236e-188,0,33,"apc",40
"cbd",0,0,1,4.51152851847236e-188,0,33,"apc",40
"lc",0,0,1,5.77242618803398e-191,0,33,"apc",40
"lc",0,0,5,5.77242618803398e-191,0,33,"apc",40
"lc",0,0,10,5.77242618803398e-191,0,33,"apc",40
"m6",0,0,5,6.39432646533142e-18,0,33,"apc",40
"m6",0.002,0,10,6.39432646533142e-18,0,33,"apc",40
"m6",0.257,0.04,1,6.39432646533142e-18,0,33,"apc",40
"rh",0.743,0.922,1,0.836413367993366,0,33,"apc",40
"rh",0.033,0,5,0.836413367993366,0,33,"apc",40
"rh",0.075,0,10,0.836413367993366,0,33,"apc",40
"apc",0.961,1,10,0.999703409297443,0,34,"apc",40
"apc",0.362,0.399,1,0.999703409297443,0,34,"apc",40
"apc",1,1,5,0.999703409297443,0,34,"apc",40
"cbd",0,0,10,4.0687099102182e-215,0,34,"apc",40
"cbd",0,0,5,4.0687099102182e-215,0,34,"apc",40
"cbd",0,0,1,4.0687099102182e-215,0,34,"apc",40
"lc",0,0,1,4.7439041972647e-219,0,34,"apc",40
"lc",0,0,5,4.7439041972647e-219,0,34,"apc",40
"lc",0,0,10,4.7439041972647e-219,0,34,"apc",40
"m6",0,0,5,8.20729837921871e-23,0,34,"apc",40
"m6",0.032,0,10,8.20729837921871e-23,0,34,"apc",40
"m6",0.493,0.468,1,8.20729837921871e-23,0,34,"apc",40
"rh",0.145,0.134,1,0.000296590702556692,0,34,"apc",40
"rh",0,0,5,0.000296590702556692,0,34,"apc",40
"rh",0.007,0,10,0.000296590702556692,0,34,"apc",40
"apc",0.742,1,10,0.977946602449125,0,35,"apc",40
"apc",0.878,0.766,1,0.977946602449125,0,35,"apc",40
"apc",0.584,0.894,5,0.977946602449125,0,35,"apc",40
"cbd",0,0,10,7.10589005275548e-218,0,35,"apc",40
"cbd",0,0,5,7.10589005275548e-218,0,35,"apc",40
"cbd",0,0,1,7.10589005275548e-218,0,35,"apc",40
"lc",0,0,1,5.06292819464064e-196,0,35,"apc",40
"lc",0,0,5,5.06292819464064e-196,0,35,"apc",40
"lc",0,0,10,5.06292819464064e-196,0,35,"apc",40
"m6",0.416,0.106,5,8.76364408032647e-40,0,35,"apc",40
"m6",0.258,0,10,8.76364408032647e-40,0,35,"apc",40
"m6",0.122,0.212,1,8.76364408032647e-40,0,35,"apc",40
"rh",0,0.022,1,0.022053397550875,0,35,"apc",40
"rh",0,0,5,0.022053397550875,0,35,"apc",40
"rh",0,0,10,0.022053397550875,0,35,"apc",40
"apc",0.983,1,10,9.99220674186801e-60,0,36,"apc",40
"apc",0.026,0.077,1,9.99220674186801e-60,0,36,"apc",40
"apc",1,1,5,9.99220674186801e-60,0,36,"apc",40
"cbd",0.017,0,10,3.25968645409047e-85,0,36,"apc",40
"cbd",0,0,5,3.25968645409047e-85,0,36,"apc",40
"cbd",0,0,1,3.25968645409047e-85,0,36,"apc",40
"lc",0,0,1,6.10364113969602e-250,0,36,"apc",40
"lc",0,0,5,6.10364113969602e-250,0,36,"apc",40
"lc",0,0,10,6.10364113969602e-250,0,36,"apc",40
"m6",0,0,5,1,0,36,"apc",40
"m6",0,0,10,1,0,36,"apc",40
"m6",0,0.141,1,1,0,36,"apc",40
"rh",0.974,0.782,1,8.10090243636075e-98,0,36,"apc",40
"rh",0,0,5,8.10090243636075e-98,0,36,"apc",40
"rh",0,0,10,8.10090243636075e-98,0,36,"apc",40
"apc",0.933,1,10,0.999990089209855,0,37,"apc",40
"apc",0.96,0.826,1,0.999990089209855,0,37,"apc",40
"apc",0.992,1,5,0.999990089209855,0,37,"apc",40
"cbd",0,0,10,2.86031797601647e-213,0,37,"apc",40
"cbd",0.008,0,5,2.86031797601647e-213,0,37,"apc",40
"cbd",0,0,1,2.86031797601647e-213,0,37,"apc",40
"lc",0,0,1,1.5594069526728e-232,0,37,"apc",40
"lc",0,0,5,1.5594069526728e-232,0,37,"apc",40
"lc",0,0,10,1.5594069526728e-232,0,37,"apc",40
"m6",0,0,5,1.2561780110245e-40,0,37,"apc",40
"m6",0,0,10,1.2561780110245e-40,0,37,"apc",40
"m6",0,0.057,1,1.2561780110245e-40,0,37,"apc",40
"rh",0.04,0.117,1,9.91079014551332e-06,0,37,"apc",40
"rh",0,0,5,9.91079014551332e-06,0,37,"apc",40
"rh",0.067,0,10,9.91079014551332e-06,0,37,"apc",40
"apc",0.861,1,10,0.999976534417421,0,38,"apc",40
"apc",0,0.047,1,0.999976534417421,0,38,"apc",40
"apc",1,1,5,0.999976534417421,0,38,"apc",40
"cbd",0,0,10,9.67314200818097e-238,0,38,"apc",40
"cbd",0,0,5,9.67314200818097e-238,0,38,"apc",40
"cbd",0,0,1,9.67314200818097e-238,0,38,"apc",40
"lc",0.057,0,1,7.55847293908387e-228,0,38,"apc",40
"lc",0,0,5,7.55847293908387e-228,0,38,"apc",40
"lc",0,0,10,7.55847293908387e-228,0,38,"apc",40
"m6",0,0,5,1.409020991156e-28,0,38,"apc",40
"m6",0,0,10,1.409020991156e-28,0,38,"apc",40
"m6",0.484,0.685,1,1.409020991156e-28,0,38,"apc",40
"rh",0.46,0.268,1,2.3465582579483e-05,0,38,"apc",40
"rh",0,0,5,2.3465582579483e-05,0,38,"apc",40
"rh",0.139,0,10,2.3465582579483e-05,0,38,"apc",40
"apc",0.764,1,10,0.814394744670159,0,39,"apc",40
"apc",0,0.317,1,0.814394744670159,0,39,"apc",40
"apc",0.986,1,5,0.814394744670159,0,39,"apc",40
"cbd",0,0,10,1.59221193049634e-197,0,39,"apc",40
"cbd",0.014,0,5,1.59221193049634e-197,0,39,"apc",40
"cbd",0,0,1,1.59221193049634e-197,0,39,"apc",40
"lc",0,0,1,9.57912256610894e-212,0,39,"apc",40
"lc",0,0,5,9.57912256610894e-212,0,39,"apc",40
"lc",0,0,10,9.57912256610894e-212,0,39,"apc",40
"m6",0,0,5,1.01886286824045e-12,0,39,"apc",40
"m6",0.236,0,10,1.01886286824045e-12,0,39,"apc",40
"m6",0.585,0.507,1,1.01886286824045e-12,0,39,"apc",40
"rh",0.415,0.176,1,0.185605255328822,0,39,"apc",40
"rh",0,0,5,0.185605255328822,0,39,"apc",40
"rh",0,0,10,0.185605255328822,0,39,"apc",40
"apc",0.982,1,10,0.998088965799048,0,40,"apc",40
"apc",0.267,0.163,1,0.998088965799048,0,40,"apc",40
"apc",1,1,5,0.998088965799048,0,40,"apc",40
"cbd",0,0,10,1.21730595948301e-220,0,40,"apc",40
"cbd",0,0,5,1.21730595948301e-220,0,40,"apc",40
"cbd",0,0,1,1.21730595948301e-220,0,40,"apc",40
"lc",0.106,0,1,6.08290663577909e-217,0,40,"apc",40
"lc",0,0,5,6.08290663577909e-217,0,40,"apc",40
"lc",0,0,10,6.08290663577909e-217,0,40,"apc",40
"m6",0,0,5,2.9016031671142e-26,0,40,"apc",40
"m6",0.015,0,10,2.9016031671142e-26,0,40,"apc",40
"m6",0.626,0.837,1,2.9016031671142e-26,0,40,"apc",40
"rh",0.001,0,1,0.0019110342009515,0,40,"apc",40
"rh",0,0,5,0.0019110342009515,0,40,"apc",40
"rh",0.003,0,10,0.0019110342009515,0,40,"apc",40
"apc",1,1,10,0.999991116190749,0,41,"apc",40
"apc",0.718,0.666,1,0.999991116190749,0,41,"apc",40
"apc",1,1,5,0.999991116190749,0,41,"apc",40
"cbd",0,0,10,1.56916028995241e-201,0,41,"apc",40
"cbd",0,0,5,1.56916028995241e-201,0,41,"apc",40
"cbd",0,0,1,1.56916028995241e-201,0,41,"apc",40
"lc",0.087,0,1,2.85600539173063e-216,0,41,"apc",40
"lc",0,0,5,2.85600539173063e-216,0,41,"apc",40
"lc",0,0,10,2.85600539173063e-216,0,41,"apc",40
"m6",0,0,5,7.05674069016117e-18,0,41,"apc",40
"m6",0,0,10,7.05674069016117e-18,0,41,"apc",40
"m6",0.195,0.222,1,7.05674069016117e-18,0,41,"apc",40
"rh",0,0.112,1,8.88380925152436e-06,0,41,"apc",40
"rh",0,0,5,8.88380925152436e-06,0,41,"apc",40
"rh",0,0,10,8.88380925152436e-06,0,41,"apc",40
"apc",1,1,10,0.999793241425817,0,42,"apc",40
"apc",1,0.731,1,0.999793241425817,0,42,"apc",40
"apc",1,1,5,0.999793241425817,0,42,"apc",40
"cbd",0,0,10,1.39284803739679e-217,0,42,"apc",40
"cbd",0,0,5,1.39284803739679e-217,0,42,"apc",40
"cbd",0,0,1,1.39284803739679e-217,0,42,"apc",40
"lc",0,0,1,1.34329487253764e-209,0,42,"apc",40
"lc",0,0,5,1.34329487253764e-209,0,42,"apc",40
"lc",0,0,10,1.34329487253764e-209,0,42,"apc",40
"m6",0,0,5,1.31466990117987e-25,0,42,"apc",40
"m6",0,0,10,1.31466990117987e-25,0,42,"apc",40
"m6",0,0.248,1,1.31466990117987e-25,0,42,"apc",40
"rh",0,0.021,1,0.000206758574182686,0,42,"apc",40
"rh",0,0,5,0.000206758574182686,0,42,"apc",40
"rh",0,0,10,0.000206758574182686,0,42,"apc",40
"apc",1,1,10,0.99995988389106,0,43,"apc",40
"apc",0.983,0.75,1,0.99995988389106,0,43,"apc",40
"apc",1,1,5,0.99995988389106,0,43,"apc",40
"cbd",0,0,10,2.55632121704931e-226,0,43,"apc",40
"cbd",0,0,5,2.55632121704931e-226,0,43,"apc",40
"cbd",0,0,1,2.55632121704931e-226,0,43,"apc",40
"lc",0,0,1,1.77449426882454e-215,0,43,"apc",40
"lc",0,0,5,1.77449426882454e-215,0,43,"apc",40
"lc",0,0,10,1.77449426882454e-215,0,43,"apc",40
"m6",0,0,5,1.8086477237279e-24,0,43,"apc",40
"m6",0,0,10,1.8086477237279e-24,0,43,"apc",40
"m6",0.002,0.143,1,1.8086477237279e-24,0,43,"apc",40
"rh",0.016,0.107,1,4.01161089394994e-05,0,43,"apc",40
"rh",0,0,5,4.01161089394994e-05,0,43,"apc",40
"rh",0,0,10,4.01161089394994e-05,0,43,"apc",40
"apc",1,1,10,0.926733669747081,0,44,"apc",40
"apc",0.216,0.291,1,0.926733669747081,0,44,"apc",40
"apc",0.894,1,5,0.926733669747081,0,44,"apc",40
"cbd",0,0,10,3.29955659495544e-219,0,44,"apc",40
"cbd",0.106,0,5,3.29955659495544e-219,0,44,"apc",40
"cbd",0,0,1,3.29955659495544e-219,0,44,"apc",40
"lc",0,0,1,3.33116560450931e-220,0,44,"apc",40
"lc",0,0,5,3.33116560450931e-220,0,44,"apc",40
"lc",0,0,10,3.33116560450931e-220,0,44,"apc",40
"m6",0,0,5,1.00685671403674e-22,0,44,"apc",40
"m6",0,0,10,1.00685671403674e-22,0,44,"apc",40
"m6",0.784,0.705,1,1.00685671403674e-22,0,44,"apc",40
"rh",0,0.004,1,0.0732663302529192,0,44,"apc",40
"rh",0,0,5,0.0732663302529192,0,44,"apc",40
"rh",0,0,10,0.0732663302529192,0,44,"apc",40
"apc",0.025,1,10,0.92055142591907,0,45,"apc",40
"apc",0,0.037,1,0.92055142591907,0,45,"apc",40
"apc",1,1,5,0.92055142591907,0,45,"apc",40
"cbd",0,0,10,3.20224859232864e-183,0,45,"apc",40
"cbd",0,0,5,3.20224859232864e-183,0,45,"apc",40
"cbd",0,0,1,3.20224859232864e-183,0,45,"apc",40
"lc",0,0,1,1.3132716755008e-181,0,45,"apc",40
"lc",0,0,5,1.3132716755008e-181,0,45,"apc",40
"lc",0,0,10,1.3132716755008e-181,0,45,"apc",40
"m6",0,0,5,5.29022813312249e-19,0,45,"apc",40
"m6",0.906,0,10,5.29022813312249e-19,0,45,"apc",40
"m6",0.809,0.792,1,5.29022813312249e-19,0,45,"apc",40
"rh",0.191,0.171,1,0.0794485740809296,0,45,"apc",40
"rh",0,0,5,0.0794485740809296,0,45,"apc",40
"rh",0.069,0,10,0.0794485740809296,0,45,"apc",40
"apc",0.932,1,10,0.999998399999886,0,46,"apc",40
"apc",0.894,0.67,1,0.999998399999886,0,46,"apc",40
"apc",0.776,1,5,0.999998399999886,0,46,"apc",40
"cbd",0,0,10,2.85333788742858e-215,0,46,"apc",40
"cbd",0,0,5,2.85333788742858e-215,0,46,"apc",40
"cbd",0.105,0,1,2.85333788742858e-215,0,46,"apc",40
"lc",0,0,1,2.20108146215409e-227,0,46,"apc",40
"lc",0,0,5,2.20108146215409e-227,0,46,"apc",40
"lc",0,0,10,2.20108146215409e-227,0,46,"apc",40
"m6",0.224,0,5,1.95709744101138e-25,0,46,"apc",40
"m6",0,0,10,1.95709744101138e-25,0,46,"apc",40
"m6",0,0.313,1,1.95709744101138e-25,0,46,"apc",40
"rh",0,0.017,1,1.60000011435633e-06,0,46,"apc",40
"rh",0,0,5,1.60000011435633e-06,0,46,"apc",40
"rh",0.068,0,10,1.60000011435633e-06,0,46,"apc",40
"apc",1,1,10,0.999999125154696,0,47,"apc",40
"apc",0,0.037,1,0.999999125154696,0,47,"apc",40
"apc",1,1,5,0.999999125154696,0,47,"apc",40
"cbd",0,0,10,3.17847860688678e-212,0,47,"apc",40
"cbd",0,0,5,3.17847860688678e-212,0,47,"apc",40
"cbd",0,0,1,3.17847860688678e-212,0,47,"apc",40
"lc",0.126,0,1,2.41836081175994e-206,0,47,"apc",40
"lc",0,0,5,2.41836081175994e-206,0,47,"apc",40
"lc",0,0,10,2.41836081175994e-206,0,47,"apc",40
"m6",0,0,5,6.36456209598435e-34,0,47,"apc",40
"m6",0,0,10,6.36456209598435e-34,0,47,"apc",40
"m6",0.623,0.874,1,6.36456209598435e-34,0,47,"apc",40
"rh",0.251,0.089,1,8.74845303908961e-07,0,47,"apc",40
"rh",0,0,5,8.74845303908961e-07,0,47,"apc",40
"rh",0,0,10,8.74845303908961e-07,0,47,"apc",40
"apc",1,1,10,0.00322383788522709,0,48,"apc",40
"apc",0,0.007,1,0.00322383788522709,0,48,"apc",40
"apc",0.846,1,5,0.00322383788522709,0,48,"apc",40
"cbd",0,0,10,3.95259856883708e-204,0,48,"apc",40
"cbd",0.154,0,5,3.95259856883708e-204,0,48,"apc",40
"cbd",0,0,1,3.95259856883708e-204,0,48,"apc",40
"lc",0.149,0,1,2.82220643893732e-205,0,48,"apc",40
"lc",0,0,5,2.82220643893732e-205,0,48,"apc",40
"lc",0,0,10,2.82220643893732e-205,0,48,"apc",40
"m6",0,0,5,3.44259288223862e-16,0,48,"apc",40
"m6",0,0,10,3.44259288223862e-16,0,48,"apc",40
"m6",0.851,0.988,1,3.44259288223862e-16,0,48,"apc",40
"rh",0,0.005,1,0.996776162114773,0,48,"apc",40
"rh",0,0,5,0.996776162114773,0,48,"apc",40
"rh",0,0,10,0.996776162114773,0,48,"apc",40
"apc",1,1,10,0.999943468580402,0,49,"apc",40
"apc",0.308,0.445,1,0.999943468580402,0,49,"apc",40
"apc",1,1,5,0.999943468580402,0,49,"apc",40
"cbd",0,0,10,3.05720432226887e-184,0,49,"apc",40
"cbd",0,0,5,3.05720432226887e-184,0,49,"apc",40
"cbd",0,0,1,3.05720432226887e-184,0,49,"apc",40
"lc",0,0,1,7.69154733811662e-199,0,49,"apc",40
"lc",0,0,5,7.69154733811662e-199,0,49,"apc",40
"lc",0,0,10,7.69154733811662e-199,0,49,"apc",40
"m6",0,0,5,1.90852243495023e-21,0,49,"apc",40
"m6",0,0,10,1.90852243495023e-21,0,49,"apc",40
"m6",0.692,0.535,1,1.90852243495023e-21,0,49,"apc",40
"rh",0,0.02,1,5.65314195982697e-05,0,49,"apc",40
"rh",0,0,5,5.65314195982697e-05,0,49,"apc",40
"rh",0,0,10,5.65314195982697e-05,0,49,"apc",40
"apc",1,1,10,0.873027972930377,0,50,"apc",40
"apc",0.999,0.659,1,0.873027972930377,0,50,"apc",40
"apc",0.924,1,5,0.873027972930377,0,50,"apc",40
"cbd",0,0,10,3.30138986885888e-217,0,50,"apc",40
"cbd",0.076,0,5,3.30138986885888e-217,0,50,"apc",40
"cbd",0,0,1,3.30138986885888e-217,0,50,"apc",40
"lc",0,0,1,1.1828598241168e-211,0,50,"apc",40
"lc",0,0,5,1.1828598241168e-211,0,50,"apc",40
"lc",0,0,10,1.1828598241168e-211,0,50,"apc",40
"m6",0,0,5,9.72854326600136e-28,0,50,"apc",40
"m6",0,0,10,9.72854326600136e-28,0,50,"apc",40
"m6",0,0.232,1,9.72854326600136e-28,0,50,"apc",40
"rh",0.001,0.109,1,0.126972027069623,0,50,"apc",40
"rh",0,0,5,0.126972027069623,0,50,"apc",40
"rh",0,0,10,0.126972027069623,0,50,"apc",40
"apc",0.999,1,10,0.999999999766941,0,51,"apc",40
"apc",0.963,0.658,1,0.999999999766941,0,51,"apc",40
"apc",1,1,5,0.999999999766941,0,51,"apc",40
"cbd",0,0,10,1.31504472985566e-190,0,51,"apc",40
"cbd",0,0,5,1.31504472985566e-190,0,51,"apc",40
"cbd",0.035,0,1,1.31504472985566e-190,0,51,"apc",40
"lc",0,0,1,6.37793206833365e-190,0,51,"apc",40
"lc",0,0,5,6.37793206833365e-190,0,51,"apc",40
"lc",0,0,10,6.37793206833365e-190,0,51,"apc",40
"m6",0,0,5,1.04723136391875e-29,0,51,"apc",40
"m6",0.001,0,10,1.04723136391875e-29,0,51,"apc",40
"m6",0,0.27,1,1.04723136391875e-29,0,51,"apc",40
"rh",0.001,0.072,1,2.3305874521892e-10,0,51,"apc",40
"rh",0,0,5,2.3305874521892e-10,0,51,"apc",40
"rh",0,0,10,2.3305874521892e-10,0,51,"apc",40
"apc",1,1,10,0.998527576609765,0,52,"apc",40
"apc",0.103,0.153,1,0.998527576609765,0,52,"apc",40
"apc",1,1,5,0.998527576609765,0,52,"apc",40
"cbd",0,0,10,4.2819385070965e-188,0,52,"apc",40
"cbd",0,0,5,4.2819385070965e-188,0,52,"apc",40
"cbd",0,0,1,4.2819385070965e-188,0,52,"apc",40
"lc",0.128,0,1,2.22617755283384e-193,0,52,"apc",40
"lc",0,0,5,2.22617755283384e-193,0,52,"apc",40
"lc",0,0,10,2.22617755283384e-193,0,52,"apc",40
"m6",0,0,5,6.73502904609726e-11,0,52,"apc",40
"m6",0,0,10,6.73502904609726e-11,0,52,"apc",40
"m6",0.769,0.845,1,6.73502904609726e-11,0,52,"apc",40
"rh",0,0.002,1,0.00147242332288441,0,52,"apc",40
"rh",0,0,5,0.00147242332288441,0,52,"apc",40
"rh",0,0,10,0.00147242332288441,0,52,"apc",40
"apc",0.635,0.999,10,0.996664602188457,0,53,"apc",40
"apc",0,0.148,1,0.996664602188457,0,53,"apc",40
"apc",0.992,1,5,0.996664602188457,0,53,"apc",40
"cbd",0,0,10,5.41802878018635e-202,0,53,"apc",40
"cbd",0,0,5,5.41802878018635e-202,0,53,"apc",40
"cbd",0,0,1,5.41802878018635e-202,0,53,"apc",40
"lc",0,0,1,2.25477124705581e-215,0,53,"apc",40
"lc",0,0,5,2.25477124705581e-215,0,53,"apc",40
"lc",0,0,10,2.25477124705581e-215,0,53,"apc",40
