x,a_x
78,-2.4065474014185066
79,-2.297769899103333
80,-2.2038867342757196
81,-2.111109099085567
82,-2.0146449173260863
83,-1.9087047989463093
84,-1.809534001648776
85,-1.7138811144823354
86,-1.6085338504659046
87,-1.5072586695453678
88,-1.4191080752848901
89,-1.326539931785164
90,-1.21761637848512
50,-5.043812783767257
51,-4.9354746325829995
52,-4.8563139781964955
53,-4.754383617627349
54,-4.662059725932619
55,-4.552679511003643
56,-4.47178811167082
57,-4.352314056409151
58,-4.278805051895121
59,-4.1759360392019715
60,-4.069005972976068
61,-3.995897163059363
62,-3.9003654341553755
63,-3.8127184340039184
64,-3.702327803720686
65,-3.6128258486351603
66,-3.5174089176375243
67,-3.443123683042507
68,-3.355878894236784
69,-3.2501867463854515
70,-3.1547332520678077
71,-3.063543052058595
72,-2.9720361742130943
73,-2.888492810678088
74,-2.784311254614829
75,-2.6979673576138774
76,-2.5973368463723423
77,-2.505205459267136
78,-2.4002906072628165
79,-2.3034593605725604
80,-2.202185345813437
81,-2.1116443376830065
82,-2.0129026603141034
83,-1.9142547151804945
84,-1.8157659007050244
85,-1.705764171013577
86,-1.6171503534333178
87,-1.5161843791346066
88,-1.42396694311269
89,-1.323972580781915
90,-1.2166763077643639
50,-5.027764166894802
51,-4.945838782343616
52,-4.8632620213809314
53,-4.751072352696715
54,-4.659745126662067
55,-4.565418582211273
56,-4.461136935327146
57,-4.379232094612269
58,-4.265424813309486
59,-4.172748326547268
60,-4.083381228667267
61,-3.9916173033565343
62,-3.887274236395424
63,-3.8119499360076357
64,-3.7342122457902547
65,-3.62716751707577
66,-3.5296267344342755
67,-3.4488353934024696
68,-3.3481062203532432
69,-3.2554437388695643
70,-3.16495544272632
71,-3.0843989478625757
72,-2.9835054639056
73,-2.891894981833992
74,-2.809693806030663
75,-2.70141730393857
76,-2.5988095894035546
77,-2.4997824625657628
78,-2.4145123704843767
79,-2.304481161346438
80,-2.2070905387590716
81,-2.1209637049262384
82,-2.0221871278668955
83,-1.9180243176372944
84,-1.8168790353626405
85,-1.7158777179050393
86,-1.6161524751328058
87,-1.5112445062132671
88,-1.4294012448100712
89,-1.3371021426814154
90,-1.2279220738250207
50,-5.047540142507931
51,-4.936014152048646
52,-4.846975316062476
53,-4.745981595608052
54,-4.669140686956188
55,-4.564519732754078
56,-4.476712746865235
57,-4.349852677861539
58,-4.279198680522631
59,-4.177991588638809
60,-4.0753469040301376
61,-4.00445280379421
62,-3.899755187346912
63,-3.8136524744915294
64,-3.706925314597355
65,-3.616223770589401
66,-3.516624338223437
67,-3.444420614719363
68,-3.359038949236267
69,-3.253666140052089
70,-3.158921705984373
71,-3.059132179987789
72,-2.9713852938830105
73,-2.8912456407041307
74,-2.783868308485452
75,-2.702066911721332
76,-2.5987933618193724
77,-2.506761110691741
78,-2.4030679192367854
79,-2.310145544146198
80,-2.210424087401314
81,-2.116192453126043
82,-2.0163889248570666
83,-1.921845920310827
84,-1.8267946478817685
85,-1.7168014080461955
86,-1.6276905171124443
87,-1.528085498186529
88,-1.4349867790476056
89,-1.3443233518017967
90,-1.2318474461241606
50,-5.030733745359389
51,-4.942066163920535
52,-4.850489593430397
53,-4.75064994075757
54,-4.656144212216658
55,-4.556250365346938
56,-4.45819707655723
57,-4.379408540537152
58,-4.261320092637374
59,-4.169606920809435
60,-4.076050912932269
61,-3.9781050935150297
62,-3.889902124605233
63,-3.811028038464822
64,-3.724176583212556
65,-3.627489173878052
66,-3.5268553855618903
67,-3.4536571749195857
68,-3.3610272100098175
69,-3.2589858302092902
70,-3.150647539556499
71,-3.091363487774075
72,-2.9878306523006435
73,-2.898390078038622
74,-2.8040715649527392
75,-2.7072255185337304
76,-2.613185315718844
77,-2.496610557912015
78,-2.4178053467673366
79,-2.3113809369235914
80,-2.211139773634816
81,-2.1227651312632836
82,-2.0269959415246834
83,-1.9278831757633774
84,-1.8273606886619242
85,-1.7173221750576615
86,-1.6140994283544445
87,-1.52644006718825
88,-1.4333379885770345
89,-1.3293436826873148
90,-1.233436873244953
50,-5.061068385122824
51,-4.939710413978936
52,-4.849235667566124
53,-4.742519062527099
54,-4.670593788150212
55,-4.569955160864188
56,-4.461240923740942
57,-4.372916474632174
58,-4.27159986683623
59,-4.170531093415885
60,-4.076315859755699
61,-3.980487165192213
62,-3.8930168281347313
63,-3.8083975213863606
64,-3.716831300534625
65,-3.622649410655975
66,-3.5220655425553655
67,-3.4490373972392336
68,-3.3554193139480946
69,-3.2533510125108824
70,-3.1481655884909543
71,-3.085831396449205
72,-2.981391897314022
73,-2.8896448161261037
74,-2.7961540627076844
75,-2.6990252838258715
76,-2.607797088022732
77,-2.493255745965071
78,-2.4137464957929
79,-2.3057296649893964
80,-2.2054421215799414
81,-2.1160199778244135
82,-2.0205038528604633
83,-1.9214740827780925
84,-1.8225179252519808
85,-1.7132546814813445
86,-1.6118966592812398
87,-1.5227616601973077
88,-1.4245536025788847
89,-1.330143853600162
90,-1.2273118466264832
50,-5.022903724673395
51,-4.934972503032209
52,-4.842474521902
53,-4.759059615260504
54,-4.660432714977375
55,-4.548531276123264
56,-4.4633064098073145
57,-4.346575966669293
58,-4.270262472466056
59,-4.178904838472385
60,-4.07776026559927
61,-4.002387384952522
62,-3.8891616447290915
63,-3.8162276803479083
64,-3.7159658745663786
65,-3.6199709326548666
66,-3.5266936351280016
67,-3.4472008653024613
68,-3.349022957734333
69,-3.25487139858011
70,-3.173039832864884
71,-3.0632303075973284
72,-2.9752457390821565
73,-2.891195295335337
74,-2.796568202699106
75,-2.7017270319495235
76,-2.5922259485664982
77,-2.5144515079354766
78,-2.40189624863186
79,-2.306884556118013
80,-2.210339408806405
81,-2.1200314291825415
82,-2.0194425142670736
83,-1.9165315550875186
84,-1.8183689500754792
85,-1.7177103893948136
86,-1.630525548089533
87,-1.5145458747232243
88,-1.438882697778051
89,-1.3361524745065056
90,-1.235409815620972
50,-5.057386225890937
51,-4.944503907316064
52,-4.859442996767457
53,-4.740453561343646
54,-4.66732677717749
55,-4.572563514654906
56,-4.4679996569074625
57,-4.380955927789209
58,-4.275031484865953
59,-4.176616069613152
60,-4.079761963124171
61,-3.98578039394589
62,-3.896527729047384
63,-3.8140403498894644
64,-3.721396072512314
65,-3.632042431772389
66,-3.523338281946275
67,-3.44894807215407
68,-3.354396142979894
69,-3.2481832333380103
70,-3.1519825888982096
71,-3.0860618627712655
72,-2.9862331613597797
73,-2.88693373648252
74,-2.800994372601866
75,-2.6957476627378356
76,-2.61127253738474
77,-2.4972446236139705
78,-2.4058645948161086
79,-2.306116235713242
80,-2.208260167875647
81,-2.118096705390936
82,-2.0252394270594096
83,-1.9147965605168689
84,-1.8241457524966218
85,-1.7134060158011821
86,-1.6205054230889837
87,-1.5233156471226024
88,-1.4267785564468947
89,-1.33139201821604
90,-1.2241431949544237
50,-5.051067160904316
51,-4.939922889977125
52,-4.854269220639717
53,-4.733184763960877
54,-4.660423344644864
55,-4.567802225519424
56,-4.462507542607961
57,-4.374006104365868
58,-4.273347482124405
59,-4.168784183686077
60,-4.072301571695608
61,-3.9780646865117038
62,-3.8870536507641877
63,-3.808030437157427
64,-3.7135236791698283
65,-3.624869017599955
66,-3.520642015925794
67,-3.4486102397838407
68,-3.349030857209987
69,-3.2462476306415455
70,-3.159987088552815
71,-3.079720198760103
72,-2.984377253917828
73,-2.8728963471354656
74,-2.7925722363270964
75,-2.6968798419737507
76,-2.5999712354707083
77,-2.496553423164238
78,-2.4064399748171823
79,-2.3060890501629685
80,-2.2050326249318846
81,-2.113961104121304
82,-2.020001275569868
83,-1.9183261600419848
84,-1.8141658231790014
85,-1.707704572307946
86,-1.616897675438635
87,-1.5144208643711485
88,-1.4197954740662617
89,-1.3214923424948062
90,-1.2136419413457225
50,-5.026813677453225
51,-4.94305683093286
52,-4.837799773410602
53,-4.756000359596791
54,-4.66609358862597
55,-4.5484647987189515
56,-4.456236169071241
57,-4.351970367633671
58,-4.263895117630457
59,-4.175536871503567
60,-4.081874369632972
61,-3.99842579149089
62,-3.8867559100714058
63,-3.808811566323477
64,-3.715180297037516
65,-3.606415159134779
66,-3.5163260669322094
67,-3.4478821294747752
68,-3.3542788354744864
69,-3.2557248025855205
70,-3.1601710368533924
71,-3.0682806124322233
72,-2.9676889651627247
73,-2.8935873122949345
74,-2.788955442789855
75,-2.7024065149821928
76,-2.589675433978986
77,-2.499076068339448
78,-2.402200528718046
79,-2.301408811960371
80,-2.198623616613244
81,-2.108612902617492
82,-2.0137561200568213
83,-1.9099438234716914
84,-1.8102294854026226
85,-1.699702818745343
86,-1.6149845382575816
87,-1.5066369143433511
88,-1.427376970768313
89,-1.3270815852151083
90,-1.2299542795864924
50,-5.0464267080383305
51,-4.929248838647539
52,-4.8556151967243775
53,-4.734704693811573
54,-4.653336259707739
55,-4.562677349051284
56,-4.464112018489489
57,-4.364843059327998
58,-4.267967926369481
59,-4.168377862059155
60,-4.063644251179448
61,-3.9794213008829264
62,-3.8890141163937053
63,-3.8098437824717104
64,-3.705027833298879
65,-3.626398210158227
66,-3.5211355281494363
67,-3.440994478953275
68,-3.341637431156611
69,-3.2440476711483317
70,-3.148533048147828
71,-3.0700967187168584
72,-2.9766883753900393
73,-2.8722880392092414
74,-2.7896853054855737
75,-2.684885412041254
76,-2.5916224817407207
77,-2.4965700133393804
78,-2.400952359595172
79,-2.304521109433654
80,-2.2061306466275785
81,-2.1148177917913844
82,-2.0135291111561817
83,-1.9147530732850129
84,-1.8155006020060596
85,-1.715203041768263
86,-1.6121721247868712
87,-1.5184076061534124
88,-1.4213564986758411
89,-1.3214794382925419
90,-1.2135973825025628
50,-5.044465137383412
51,-4.919908401096762
52,-4.857957225535266
53,-4.736935432022111
54,-4.644807197352201
55,-4.562801379708337
56,-4.455918173828289
57,-4.360758168557589
58,-4.266119899985907
59,-4.167303272856073
60,-4.081467403375367
61,-3.98196258919856
62,-3.8808732571605993
63,-3.7982440029033255
64,-3.710408869628557
65,-3.5979618820448565
66,-3.509979882598635
67,-3.44656858103397
68,-3.3522879982157896
69,-3.249689672375668
70,-3.157000609322811
71,-3.0653513794576117
72,-2.9672992677616437
73,-2.891381238782349
74,-2.7877294832953883
75,-2.694829910790654
76,-2.5906345071691006
77,-2.4925538022505767
78,-2.3968946081851508
79,-2.290724235709697
80,-2.1914565607811127
81,-2.104818489428607
82,-2.011630603710613
83,-1.910477486210234
84,-1.8114752152930111
85,-1.6982501441802842
86,-1.6129769320915597
87,-1.5162156485396154
88,-1.416324265238676
89,-1.3249682892114465
90,-1.212385960227324
50,-5.01997121224399
51,-4.942094245282456
52,-4.824912554123754
53,-4.746699070922027
54,-4.666491006025467
55,-4.5416398862223675
56,-4.458387931010268
57,-4.353094010789371
58,-4.2621829433344285
59,-4.169889572909137
60,-4.060628734596527
61,-3.986140702369676
62,-3.886983625495384
63,-3.805255060468873
64,-3.7051753910513816
65,-3.627937568756479
66,-3.5160706446208296
67,-3.432192232533574
68,-3.3388696298124407
69,-3.245319135572089
70,-3.149731788304112
71,-3.065150651714515
72,-2.9723133079627657
73,-2.8774729709840936
74,-2.794562513063245
75,-2.684827336666629
76,-2.5870442599097
77,-2.4944811325148035
78,-2.3962120840849637
79,-2.3009961202705065
80,-2.2018212514359403
81,-2.11659854889707
82,-2.013158318080312
83,-1.9092018903301031
84,-1.8037985734702118
85,-1.7138503730189871
86,-1.608723805153935
87,-1.5018403462286531
88,-1.4302063931695013
89,-1.3214743415288028
90,-1.224797672730764
50,-5.037674909473694
51,-4.924341142261088
52,-4.845697225445311
53,-4.7370394587380025
54,-4.649591052930016
55,-4.547971632738234
56,-4.4638766600913256
57,-4.347292812175044
58,-4.272797201191527
59,-4.172981554515105
60,-4.0735948685247765
61,-3.984099651595888
62,-3.8838834759450633
63,-3.8057331596072053
64,-3.708139101938825
65,-3.6034192019697007
66,-3.529048954105103
67,-3.443221077387515
68,-3.3458696781456574
69,-3.249867070055291
70,-3.154413961892355
71,-3.06221898021433
72,-2.9723037975899587
73,-2.880951157779422
74,-2.7817082035384666
75,-2.6997635103963105
76,-2.5871073780602085
77,-2.5001611678731015
78,-2.3882726308254276
79,-2.287728989756885
80,-2.191052855528613
81,-2.1075996302358613
82,-2.0073535916234273
83,-1.9151494281056307
84,-1.8073585952276727
85,-1.6984255439635356
86,-1.6042675946032465
87,-1.5157148541846868
88,-1.4175485050207768
89,-1.321574701854302
90,-1.2196046604215685
50,-5.030988344054564
51,-4.94343249416301
52,-4.842849411346912
53,-4.754825671771756
54,-4.67014702650083
55,-4.5579455071917785
56,-4.455768003510818
57,-4.365217546920436
58,-4.267385320183289
59,-4.172496725336191
60,-4.063428057403694
61,-3.9957856541213244
62,-3.886818017281141
63,-3.804571367377763
64,-3.7156823836743773
65,-3.6126740181145363
66,-3.5068813159965484
67,-3.4418422490696936
68,-3.34444267976626
69,-3.2502942764211453
70,-3.153580273185411
71,-3.0622283808377797
72,-2.9718915607621628
73,-2.880442259761353
74,-2.7799440208954507
75,-2.6873313740450175
76,-2.597470131615628
77,-2.490663041093821
78,-2.403606386476372
79,-2.299270598945754
80,-2.2018485884081396
81,-2.1131418958225043
82,-2.012562889879924
83,-1.9034045051317292
84,-1.8100350654810686
85,-1.7090035895237814
86,-1.6219235830458532
87,-1.50010261758191
88,-1.4258396189356397
89,-1.324434270402392
90,-1.2216004616746927
50,-5.023731452686423
51,-4.915673187967612
52,-4.8348193461985955
53,-4.723721190067779
54,-4.6401634944616275
55,-4.534423070031823
56,-4.458794155667329
57,-4.346926322505315
58,-4.249414552365169
59,-4.151908770168451
60,-4.049021290045384
61,-3.973278044858201
62,-3.874034145236197
63,-3.792041088069176
64,-3.705245528485271
65,-3.6010806186007107
66,-3.4923321530198175
67,-3.419556775746592
68,-3.327630317130651
69,-3.236127674469366
70,-3.1387293407431187
71,-3.0480404665239043
72,-2.9571069924718136
73,-2.8658389207811745
74,-2.773231697221338
75,-2.673520673978921
76,-2.5825039741841125
77,-2.4740584233206793
78,-2.383933554712863
79,-2.284129251398202
80,-2.1838608108438873
81,-2.0925014483514834
82,-1.9940587944285446
83,-1.8890110232071746
84,-1.7878914946433646
85,-1.688958799908765
86,-1.6030841111404495
87,-1.4849676781079606
88,-1.4143839818717143
89,-1.3055762798179613
90,-1.2035575145407342
50,-5.012087159920945
51,-4.921113264496569
52,-4.832691782654953
53,-4.726407739195283
54,-4.645905755788315
55,-4.535662106283824
56,-4.436847031040407
57,-4.331655807867845
58,-4.241265108940606
59,-4.157207625775149
60,-4.044868822342903
61,-3.973551217815533
62,-3.873021174402168
63,-3.7870718195014383
64,-3.696224441250153
65,-3.59169100860587
66,-3.490122303308057
67,-3.413592862928799
68,-3.3194910010046583
69,-3.233215016321119
70,-3.136058187744858
71,-3.045206179753975
72,-2.9524197403840327
73,-2.8652102707537423
74,-2.7711609279318226
75,-2.6723884920512817
76,-2.5832500556251756
77,-2.4708180000256292
78,-2.3814149458158105
79,-2.2792327339448373
80,-2.179731124406376
81,-2.0875615300041
82,-1.9917132876189296
83,-1.887011636741372
84,-1.7834765305419642
85,-1.6898745541406066
86,-1.5924239158778741
87,-1.4751800231484493
88,-1.4030901339392952
89,-1.3049321031454981
90,-1.1950599564443944
50,-5.0101418526189025
51,-4.91986008300865
52,-4.830874041342497
53,-4.723466693740509
54,-4.645341086423138
55,-4.535003315633392
56,-4.436295300258572
57,-4.331000655456897
58,-4.2397432271485425
59,-4.156091160600645
60,-4.048051477772749
61,-3.9735276376789943
62,-3.8728806728402443
63,-3.791572390251236
64,-3.6929776730753083
65,-3.590847718277623
66,-3.4959486877303645
67,-3.4145970947272986
68,-3.3197477768632617
69,-3.226046224020401
70,-3.127301467681335
71,-3.0499742138750388
72,-2.9549017179067145
73,-2.863547336259709
74,-2.771405779399444
75,-2.67157568189907
76,-2.576066821565316
77,-2.472980968058044
78,-2.3848053989614044
79,-2.2719331176009065
80,-2.1826266376845003
81,-2.091891437793649
82,-1.9868637162392704
83,-1.8891329235180194
84,-1.7835664051903888
85,-1.6931137466846733
86,-1.5826432917644928
87,-1.4727021669605906
88,-1.395384290278856
89,-1.3035564729756728
90,-1.1913816740240195
50,-5.023569472989561
51,-4.911559057289047
52,-4.819751344127421
53,-4.727799103698772
54,-4.6340257683049595
55,-4.537224630611595
56,-4.444752735136004
57,-4.347383762022549
58,-4.253277978923208
59,-4.146444932173198
60,-4.055041512801087
61,-3.9627301562013244
62,-3.864855609079928
63,-3.788976812088672
64,-3.6947574458588885
65,-3.600770003535739
66,-3.5060413656392995
67,-3.4319279203754784
68,-3.332959322315738
69,-3.2297531048648023
70,-3.1411700934946296
71,-3.0433615964583973
72,-2.9543210422899326
73,-2.8658903611468083
74,-2.769316850824371
75,-2.6749241540862396
76,-2.567244819371093
77,-2.481079622193925
78,-2.3751178740691232
79,-2.2808750506341244
80,-2.177320829867733
81,-2.083441784178814
82,-1.9973556149204446
83,-1.8917190413797729
84,-1.7956525858198702
85,-1.679421079521844
86,-1.5973589473883034
87,-1.5006698792508115
88,-1.4083447366458093
89,-1.3012986994333986
90,-1.205720915098679
50,-5.010087611054975
51,-4.924382463161604
52,-4.832904941845158
53,-4.725173682273126
54,-4.6467636563880195
55,-4.536511299474524
56,-4.438582955859732
57,-4.334301202553699
58,-4.245936226928689
59,-4.160285700435128
60,-4.0522798953703605
61,-3.971617103085434
62,-3.8728407077691758
63,-3.788738242984068
64,-3.6897021481297076
65,-3.5939521907713994
66,-3.4947333222244277
67,-3.418907836974589
68,-3.3251628147458514
69,-3.2251118036011213
70,-3.1257677346237873
71,-3.049952457211301
72,-2.9531546537407287
73,-2.863922291367392
74,-2.7721701028297683
75,-2.6654314683963714
76,-2.5836082700012413
77,-2.4770853563576454
78,-2.3881488506169015
79,-2.2768313194147907
80,-2.1852916487491827
81,-2.0967314028669395
82,-1.988894208300255
83,-1.8905928080756045
84,-1.7848820992704348
85,-1.685276964863005
86,-1.5877747651539096
87,-1.475359724889662
88,-1.3921060237293676
89,-1.3025619409587257
