t,k_t
1987,-0.24376335912971991
1988,-0.310096960104425
1989,-0.3326744538252189
1990,-0.3204148843351408
1991,-0.3591297971392701
1992,-0.37902845831213267
1993,-0.38779466065739004
1994,-0.3939367938637208
1995,-0.4182918643499527
1996,-0.4001565352367546
1997,-0.4284840617786183
1998,-0.45045516790427875
1999,-0.4459340581957847
2000,-0.4668122165033243
2001,-0.4637826445431253
2002,-0.5051664030486865
2003,-0.5046649767707516
2004,-0.5256353533826259
2005,-0.5739550644100154
2006,-0.5886458787318751
2007,-0.6144613252517207
2008,-0.6490812427615256
2009,-0.6384299324616356
2010,-0.6421813585931123
2011,-0.6683766467805935
2012,-0.7012400702604759
2013,-0.6906563424935543
2014,-0.6890868087745107
2015,-0.7645370702484521
2016,-0.7598263401625627
2017,-0.7708396902323695
2018,-0.7893298179154603
2019,-0.801739424856106
1960,0
1961,0.07953579038054225
1962,0.006956445661440377
1963,0.024877320070820483
1964,0.04876391786868499
1965,0.005671782369871914
1966,0.02255517927856769
1967,6.90154539496373e-4
1968,-0.0019179249316273034
1969,0.05054043709489055
1970,0.03834380442934537
1971,-0.010604320034358652
1972,0.001455967860202736
1973,-0.03257539762797795
1974,-0.03692312864356735
1975,-0.06151417077961145
1976,-0.0410020031614906
1977,-0.06232868180731355
1978,-0.1205198240212891
1979,-0.11990095896440654
1980,-0.15819032954397927
1981,-0.15836381467543292
1982,-0.18754160425566155
1983,-0.19466232542939138
1984,-0.18885782436283802
1985,-0.21953769341097382
1986,-0.23609496262137125
1987,-0.25912101076518823
1988,-0.3066385688075989
1989,-0.3227875128755191
1990,-0.33630931575973183
1991,-0.36507833021438585
1992,-0.3759471238800825
1993,-0.3822500221371754
1994,-0.3690621522289676
1995,-0.4098089785964939
1996,-0.41419478239162083
1997,-0.432504539823508
1998,-0.45179628950786266
1999,-0.4606980721908165
2000,-0.459277805703854
2001,-0.49556478833940676
2002,-0.5189359672101977
2003,-0.5121757136105118
2004,-0.5227572763054182
2005,-0.5724359049122671
2006,-0.5729197617483344
2007,-0.6214033561744763
2008,-0.6261531114607541
2009,-0.630811435451776
2010,-0.6475975145168482
2011,-0.6749453177389451
2012,-0.7053174905854874
2013,-0.6884082604833699
2014,-0.6956231276786835
2015,-0.7587549262517074
2016,-0.7443968856378115
2017,-0.7705529750741237
2018,-0.7824366483947526
2019,-0.7933383965646409
1960,0
1961,0.08065697920907249
1962,0.006436811505958935
1963,0.025108708597987972
1964,0.048582808748539257
1965,0.0014375368497639924
1966,0.022599737701205345
1967,0.005615447462393924
1968,0.0029047176332654846
1969,0.04846942949387264
1970,0.035128728145155046
1971,-0.00782776976103294
1972,0.0032389961291886074
1973,-0.02658286131534196
1974,-0.04100105705513177
1975,-0.06687560685316389
1976,-0.0507439145652196
1977,-0.05741651487373551
1978,-0.11912134785749248
1979,-0.12358771829551955
1980,-0.15369507008955194
1981,-0.15448676467930708
1982,-0.18860341074053294
1983,-0.18853583557320439
1984,-0.18620875009465643
1985,-0.24297444008081157
1986,-0.23595588379493787
1987,-0.2637647640158931
1988,-0.30954556002375544
1989,-0.33624912466087425
1990,-0.3313568230145872
1991,-0.36445903289181264
1992,-0.3708773840049446
1993,-0.3807242867254594
1994,-0.37892782234266403
1995,-0.42296514341942754
1996,-0.4043616913432609
1997,-0.43210263635956353
1998,-0.45319797957086905
1999,-0.45883477336222017
2000,-0.4637104525637592
2001,-0.47341412986305004
2002,-0.5038548892174114
2003,-0.5094409932747899
2004,-0.5211790478446202
2005,-0.565072399446568
2006,-0.5843145916386243
2007,-0.6201732354660704
2008,-0.6479440091957066
2009,-0.6342397580421255
2010,-0.6621550325417921
2011,-0.672571620030979
2012,-0.6991610554611661
2013,-0.6841853017951107
2014,-0.7040191469709226
2015,-0.7472894614029822
2016,-0.751477020632362
2017,-0.7778459001823155
2018,-0.7933949149430699
2019,-0.8077649004430327
1960,0
1961,0.06623494233656219
1962,0.002745337812033104
1963,0.047732914556143674
1964,0.07027796738349432
1965,-0.017320717324761297
1966,0.017842441334643012
1967,0.008392402336993137
1968,0.003932550217578957
1969,0.044075462185268685
1970,0.02243292609419877
1971,-0.00246182299262941
1972,-0.020985587488538775
1973,-0.0403974825095164
1974,-0.034010380828481034
1975,-0.07727832809661371
1976,-0.052238152313567064
1977,-0.07353304561461149
1978,-0.12822889818178876
1979,-0.11487697012817273
1980,-0.15788277304905732
1981,-0.1613214468332542
1982,-0.18980605032218903
1983,-0.19212350186801452
1984,-0.19014975840116596
1985,-0.24849783255047872
1986,-0.23984392636956076
1987,-0.2685107598871217
1988,-0.31305395431601934
1989,-0.3389695849546828
1990,-0.3358104533073259
1991,-0.36573939775071845
1992,-0.3817205201935483
1993,-0.37617805047292285
1994,-0.3817665778733273
1995,-0.4072303071196515
1996,-0.41126466580484655
1997,-0.4372231906894288
1998,-0.45692056443356305
1999,-0.4548432366671276
2000,-0.4624857820233869
2001,-0.4897590625982599
2002,-0.5254078174260063
2003,-0.514638417456875
2004,-0.5323201907296873
2005,-0.5810305199987327
2006,-0.5885986611588344
2007,-0.6223412005372458
2008,-0.6435761170432454
2009,-0.631926879302788
2010,-0.6503113137278619
2011,-0.6784213858095037
2012,-0.701621468042755
2013,-0.6841883266668671
2014,-0.7118429966958129
2015,-0.7579831159711734
2016,-0.7590383718553679
2017,-0.7789949272572824
2018,-0.7875904501842392
2019,-0.7971081413094991
1960,0
1961,0.06384980758998028
1962,0.001659090263307799
1963,0.04492501131823007
1964,0.0708528294502511
1965,-0.01366677997598804
1966,0.018755782260212777
1967,0.004815440303905871
1968,0.007372768215146808
1969,0.04620238644182981
1970,0.024907552418148314
1971,-0.0010314207875177944
1972,-0.017388208944715863
1973,-0.03071504038527162
1974,-0.03192552559013609
1975,-0.07949909480034252
1976,-0.04977264732331789
1977,-0.0677665560780705
1978,-0.1291722454676547
1979,-0.1253281422267306
1980,-0.16103632016981434
1981,-0.1631296823648096
1982,-0.18653421236457188
1983,-0.20003415692432722
1984,-0.19998360269433668
1985,-0.2402430512271756
1986,-0.23801231961621633
1987,-0.2667725206124441
1988,-0.3151333311481933
1989,-0.33661883799469566
1990,-0.3327294719737716
1991,-0.3686562053577781
1992,-0.3852351497069768
1993,-0.38797636472491565
1994,-0.39748255324832943
1995,-0.40929181295253286
1996,-0.4182149052741479
1997,-0.43092531295397396
1998,-0.4638965488324007
1999,-0.4536336354219274
2000,-0.4628237830356636
2001,-0.48391916754734837
2002,-0.5155816252166115
2003,-0.5182909601403106
2004,-0.5341751290584916
2005,-0.5933982060423242
2006,-0.5795315558021897
2007,-0.6234150350886046
2008,-0.6417853965268042
2009,-0.6360591651750265
2010,-0.6462703131687422
2011,-0.6729667083608439
2012,-0.7047578788179052
2013,-0.6955322095833784
2014,-0.7170849519500765
2015,-0.7578402111226064
2016,-0.7518399230794073
2017,-0.7799998352150967
2018,-0.7878416482942197
2019,-0.7982313534753264
1960,0
1961,0.06995579815668707
1962,-6.447185060518148e-4
1963,0.03456875773321917
1964,0.0658616336284476
1965,-0.015889408856517157
1966,0.015980904604889132
1967,-0.004037588176339023
1968,0.009590197429053577
1969,0.03883915854321889
1970,0.024603115261185873
1971,-5.297526843399654e-4
1972,-0.0076910475511132665
1973,-0.034515639750157125
1974,-0.0370573046000926
1975,-0.06775515732209922
1976,-0.057338662358755337
1977,-0.06958023417910802
1978,-0.13155409457306316
1979,-0.12384334689231447
1980,-0.15079488980465475
1981,-0.1641891821455907
1982,-0.18783239675879604
1983,-0.19638576823962425
1984,-0.20365565445356076
1985,-0.22010865335972712
1986,-0.2374866233122497
1987,-0.24858832322382074
1988,-0.3305582430875039
1989,-0.3296108593536168
1990,-0.3391152821378164
1991,-0.3682615196698661
1992,-0.37829360323176947
1993,-0.39644683927564106
1994,-0.38483211481083596
1995,-0.42894595851282374
1996,-0.4076159628185574
1997,-0.4364548470305916
1998,-0.44612405798739346
1999,-0.46073451615549454
2000,-0.4719585306411997
2001,-0.4917513424004952
2002,-0.5189505925942357
2003,-0.5114073260845493
2004,-0.5230236192142226
2005,-0.5557671393305241
2006,-0.5968687089198315
2007,-0.6259619855354124
2008,-0.6453007854403434
2009,-0.6374583286486784
2010,-0.669182338111357
2011,-0.6847130144267454
2012,-0.7088518056458669
2013,-0.6854204433969254
2014,-0.6921611799644051
2015,-0.7547235914409758
2016,-0.7468719567425872
2017,-0.7680137738732554
2018,-0.8000773823917211
2019,-0.7998410785890625
1960,0
1961,0.07031740877998008
1962,-0.002131166467164091
1963,0.034505264087867533
1964,0.06807526776981467
1965,-0.014109549025038354
1966,0.017081300294845385
1967,-0.00137894407896786
1968,0.008999279017334648
1969,0.03716171802432269
1970,0.024186285800198697
1971,-0.009546010688597548
1972,0.0012003280990952481
1973,-0.03775570917660628
1974,-0.04133020031173563
1975,-0.06616636988811476
1976,-0.062215749305362424
1977,-0.073491195603228393
1978,-0.11558972177379002
1979,-0.11245889665785275
1980,-0.15087071001152938
1981,-0.1647706176357829
1982,-0.1808525545130518
1983,-0.18674264124891363
1984,-0.1988482667395651
1985,-0.23087562838408238
1986,-0.220144729676486
1987,-0.24764901549781204
1988,-0.3132292953108577
1989,-0.33492242969319524
1990,-0.3395428829285787
1991,-0.3695080510472788
1992,-0.3888411060904606
1993,-0.380807987582377
1994,-0.3916675123199617
1995,-0.41870714765446376
1996,-0.4147687647030173
1997,-0.4378190156213674
1998,-0.466526532154433
1999,-0.46604149962532904
2000,-0.4652750057004512
2001,-0.472240099084079
2002,-0.5158237662932171
2003,-0.510119088155756
2004,-0.5173027945212737
2005,-0.5916395551952427
2006,-0.5921593158124882
2007,-0.6266662678578135
2008,-0.6406231206953867
2009,-0.6352161568368491
2010,-0.658193944189777
2011,-0.6856208872730952
2012,-0.7036177929740185
2013,-0.6854767016656601
2014,-0.712113818463409
2015,-0.7679585173171368
2016,-0.7514690443660473
2017,-0.7899933909664035
2018,-0.7897351673722711
2019,-0.8022774238009328
1960,0
1961,0.06544658732674302
1962,0.003567390753240874
1963,0.03191460847364848
1964,0.0437294788933047
1965,-0.008208720728039277
1966,0.016115595483211894
1967,0.007395189437941265
1968,-0.008013839590835367
1969,0.04383850302098324
1970,0.02969709355637787
1971,-0.010707074860119861
1972,-0.021592700342774263
1973,-0.03887149662096796
1974,-0.050033552976527416
1975,-0.07635937950401754
1976,-0.05402416155051851
1977,-0.0697715049251485
1978,-0.12361777763409547
1979,-0.12090705686793883
1980,-0.1506560523783175
1981,-0.17021711147473836
1982,-0.1791755816260718
1983,-0.18975058870819428
1984,-0.20019486100412678
1985,-0.23541452719930087
1986,-0.21737180922964286
1987,-0.2489537252730616
1988,-0.31604479240421846
1989,-0.33369556216948015
1990,-0.33396310137949053
1991,-0.3736717985831994
1992,-0.38568638028176216
1993,-0.3980447837578294
1994,-0.3925083426175234
1995,-0.4174567745663522
1996,-0.4119366884971772
1997,-0.44879117487124504
1998,-0.4529214868993614
1999,-0.45804336302282983
2000,-0.4689553953572681
2001,-0.4983316973027789
2002,-0.519376189904568
2003,-0.5206448854253176
2004,-0.5387825045237398
2005,-0.5579355639504623
2006,-0.5850185099383728
2007,-0.6181802845678616
2008,-0.6448187682200089
2009,-0.6380483742045783
2010,-0.6673800912550658
2011,-0.6793383938615267
2012,-0.7038315107770432
2013,-0.6832672969050383
2014,-0.7062262913086724
2015,-0.7667678206447501
2016,-0.750021237721944
2017,-0.7858031088662368
2018,-0.7908359159021977
2019,-0.7949946400253871
1960,0
1961,0.0689052149484727
1962,-0.005050691255153461
1963,0.028726643941774495
1964,0.05987097845188461
1965,-0.004953763514564795
1966,0.011734806418706167
1967,-0.002453659493673144
1968,0.006707728069992942
1969,0.03900090633252652
1970,0.020276825252017603
1971,-0.007232827535693354
1972,-0.005693200021173791
1973,-0.031186253413746225
1974,-0.03333750090571143
1975,-0.07177498970682142
1976,-0.06017673160981199
1977,-0.0637363912726233
1978,-0.12187443504511722
1979,-0.12281389855307263
1980,-0.15495332434434794
1981,-0.15637787831410896
1982,-0.18468676194394665
1983,-0.20583567972958441
1984,-0.20282497187539586
1985,-0.23268896018292068
1986,-0.22768376312614633
1987,-0.24501011702453682
1988,-0.3196249821866729
1989,-0.32394040267645746
1990,-0.32381691809693736
1991,-0.3534686088391805
1992,-0.3765972163947604
1993,-0.3922526183164843
1994,-0.38597841997053955
1995,-0.40915560002885537
1996,-0.4022205253217427
1997,-0.43713832288002286
1998,-0.44279158791213147
1999,-0.4490872986475136
2000,-0.4639361828236387
2001,-0.4857198229927711
2002,-0.5124249595510212
2003,-0.5215332524205207
2004,-0.5276842166304523
2005,-0.5604749709068484
2006,-0.5786821504191189
2007,-0.6144353943263853
2008,-0.6343067085867591
2009,-0.6479310057757045
2010,-0.6474358759912473
2011,-0.6767857321098256
2012,-0.7064482016033735
2013,-0.689811910958062
2014,-0.6970687060290688
2015,-0.7469087419473998
2016,-0.7476244664148564
2017,-0.7606635856375515
2018,-0.7921664385008548
2019,-0.8051468930100584
1960,0
1961,0.07853816125909725
1962,1.9159176957775554e-4
1963,0.03421437539867737
1964,0.06076682649354139
1965,-0.012936077038027675
1966,0.013218693873017927
1967,0.00894202138193707
1968,-0.0031510834192320456
1969,0.03797442158294908
1970,0.026641459230290602
1971,-0.0024529410606801082
1972,-0.017141948881751308
1973,-0.018151765389577752
1974,-0.04488694691641573
1975,-0.06404280815202423
1976,-0.045605083742269195
1977,-0.06434925272128794
1978,-0.11675077379734977
1979,-0.12607296815191488
1980,-0.15745761308880196
1981,-0.15058414187173855
1982,-0.1900975238331712
1983,-0.2022082844479939
1984,-0.20519018176453704
1985,-0.22752241239012252
1986,-0.23405406038821544
1987,-0.25345163381989216
1988,-0.2997251191086666
1989,-0.3317538623051536
1990,-0.3362896928069933
1991,-0.373164904808206
1992,-0.3831369673557725
1993,-0.38155894055304523
1994,-0.38073100862930176
1995,-0.4214081296995998
1996,-0.4181093802760655
1997,-0.4246358324063278
1998,-0.45589021847226213
1999,-0.4587176516082044
2000,-0.46287408185633466
2001,-0.4773747672411424
2002,-0.5104696064676569
2003,-0.4959274806374451
2004,-0.5188631014454933
2005,-0.571729414070674
2006,-0.5901545437237798
2007,-0.6180390030289273
2008,-0.6440623921939814
2009,-0.6205474934997459
2010,-0.6575957423162692
2011,-0.6651182000725611
2012,-0.6957453527862355
2013,-0.6812971834377042
2014,-0.7027185325437202
2015,-0.7527178858355982
2016,-0.7562005241285726
2017,-0.7662009698903968
2018,-0.7971407895686509
2019,-0.7974126568538493
1960,0
1961,0.07832799715101119
1962,-0.003502337345723209
1963,0.03596379079992994
1964,0.061305133484945304
1965,-0.011353046271404574
1966,0.015310238847092802
1967,0.01360465055789558
1968,-0.004436785511050169
1969,0.034216932021305616
1970,0.02449743377337074
1971,-0.002161102162166106
1972,-0.01528326450710592
1973,-0.017333043663370386
1974,-0.04126189005831838
1975,-0.06393433935625331
1976,-0.04138884280796697
1977,-0.06415958183412664
1978,-0.12240840446958384
1979,-0.12000783976978696
1980,-0.15317518959524806
1981,-0.15855760502193472
1982,-0.18484258756483268
1983,-0.2017204199334766
1984,-0.21039870992383794
1985,-0.2310287305531713
1986,-0.24105954181963737
1987,-0.25973950377865257
1988,-0.3040821532382781
1989,-0.3358823627682303
1990,-0.3433132824068269
1991,-0.36381903538552235
1992,-0.3799353336906945
1993,-0.39426520805471915
1994,-0.380841398304234
1995,-0.41974442076746316
1996,-0.42033191623510663
1997,-0.42697943569281527
1998,-0.4397893886875459
1999,-0.44825732836831284
2000,-0.46531033705277414
2001,-0.4930991061008067
2002,-0.514177992732244
2003,-0.5026006034113133
2004,-0.5104174763028351
2005,-0.5579302450457853
2006,-0.5821602797923741
2007,-0.6165323035224766
2008,-0.63779141278269
2009,-0.6324369351435034
2010,-0.6509091713172923
2011,-0.6778506870100117
2012,-0.6913001175227402
2013,-0.6901737434408104
2014,-0.6811520120761904
2015,-0.7460234880031514
2016,-0.7459007805169573
2017,-0.7723512223625842
2018,-0.7913762093626323
2019,-0.8108886910555674
1960,0
1961,0.07333864749504884
1962,0.003106986675203848
1963,0.04274509973348616
1964,0.053569357202078366
1965,-0.006996189045760004
1966,0.01052261279708789
1967,0.0028000181038635046
1968,-0.00486198470196402
1969,0.040691035250409575
1970,0.018210873388431168
1971,-0.02141064130439678
1972,-0.01350949584845755
1973,-0.03289281860855785
1974,-0.04878419158345596
1975,-0.07724825861383991
1976,-0.06043880413270897
1977,-0.07802841976868297
1978,-0.1293350958713956
1979,-0.13637922844197392
1980,-0.15890196474396
1981,-0.15306680755769828
1982,-0.18603696193784483
1983,-0.20813874153500203
1984,-0.19461462197626428
1985,-0.22909389208114633
1986,-0.2301417182397668
1987,-0.25269062873294246
1988,-0.3165604824727717
1989,-0.3346698876203549
1990,-0.32831356291307867
1991,-0.3712888992522485
1992,-0.37862308899308883
1993,-0.383028438698759
1994,-0.3861895039608115
1995,-0.4120164770047222
1996,-0.4068919249301897
1997,-0.4382241662963645
1998,-0.4602773097814494
1999,-0.46216475245517225
2000,-0.46482049289593425
2001,-0.46996718047173314
2002,-0.507332865323479
2003,-0.5154308091002191
2004,-0.5358071007603651
2005,-0.5783730942796405
2006,-0.5828160085091078
2007,-0.6261241601271497
2008,-0.6346246494772604
2009,-0.6332556627398341
2010,-0.6574302942586199
2011,-0.6716064827376859
2012,-0.7027559129670748
